Code,Name,Brand,MAP Price,Warranty,Weight,Stock Level,Product Images,UPC/EAN
UK-MS-133,"ICS Tan Blood Type Patch 1.5""x4"" - Type A",ICS Airsoft,6.9,,0.01,7,Product Image URL: http://www.airsoftstation.com/product_images/u/943/ics-tan-blood-type-patch-1.5x4-type-a__04147.jpg,
UK-MS-134,"ICS Tan Blood Type Patch 1.5""x4"" - Type AB",ICS Airsoft,6.9,,0.01,10,Product Image URL: http://www.airsoftstation.com/product_images/z/036/ics-tan-blood-type-patch-1.5x4-type-ab__02954.jpg,
UK-MS-135,"ICS Tan Blood Type Patch 1.5""x4"" - Type B",ICS Airsoft,6.9,,0.01,9,Product Image URL: http://www.airsoftstation.com/product_images/w/947/ics-tan-blood-type-patch-1.5x4-type-b__13093.jpg,
UK-MS-136,"ICS Tan Blood Type Patch 1.5""x4"" - Type O",ICS Airsoft,6.9,,0.01,3,Product Image URL: http://www.airsoftstation.com/product_images/m/086/ics-tan-blood-type-patch-1.5x4-type-o__93733.jpg,
EVK-PS-200508,"FN Herstal FNX-45 Tactical Metal Gas Blowback Airsoft Pistol, Black",FN Herstal,159.95,"30 Day Return, 60 Day Warranty",3.5,0,Product Image URL: http://www.airsoftstation.com/product_images/m/100/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black__63406.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/796/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black__97462.jpg|Product Image URL: http://www.airsoftstation.com/product_images/w/845/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black__37910.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/821/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black__18840.jpg|Product Image URL: http://www.airsoftstation.com/product_images/w/417/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black__43480.jpg|Product Image URL: http://www.airsoftstation.com/product_images/b/103/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black__96131.jpg,8.06E+11
EVK-PS-50119,"FN Herstal FNX-45 Green Gas Magazine, 25 Rounds, Black",FN Herstal,38.5,,1.2,0,Product Image URL: http://www.airsoftstation.com/product_images/o/305/fn-herstal-fnx-45-green-gas-magazine-25-rounds-black__31612.jpg,8.06E+11
JP-MAG-ECHO-M4-FAT-TAN,"Echo 1 FAT MAG Metal Magazine for M4/M16 AEGs, 850 Rounds, Tan",Echo 1,28.7,30 Day Return & Warranty,1.85,0,Product Image URL: http://www.airsoftstation.com/product_images/t/555/echo-1-fat-mag-metal-magazine-for-m4m16-aegs-850-rounds-tan__07291.jpg,8.11E+11
PS-280539,"Sig Sauer P226 Navy Green Gas Blowback Airsoft Pistol, CO2 Compatible",SIG SAUER,139.99,"30 Day Return, 60 Day Warranty",2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/y/387/sig-sauer-p226-navy-green-gas-blowback-airsoft-pistol-co2-compatible__13834.jpg|Product Image URL: http://www.airsoftstation.com/product_images/j/602/sig-sauer-p226-navy-green-gas-blowback-airsoft-pistol-co2-compatible__78380.jpg|Product Image URL: http://www.airsoftstation.com/product_images/i/416/sig-sauer-p226-navy-green-gas-blowback-airsoft-pistol-co2-compatible__16182.jpg|Product Image URL: http://www.airsoftstation.com/product_images/m/789/sig-sauer-p226-navy-green-gas-blowback-airsoft-pistol-co2-compatible__93386.jpg,8.06E+11
UK-MS-138,ICS Multi-Wrap,ICS Airsoft,6.9,,0.2,0,Product Image URL: http://www.airsoftstation.com/product_images/p/104/ics-multi-wrap__96704.jpg,
TMB-RTQ-1300-11V-20C-P,Raptors Airsoft RTQ 11.1V 1300 mAh 20C LiPO Battery for PEQ/AN-15 Box,Raptors Airsoft,28.7,,0.5,46,Product Image URL: http://www.airsoftstation.com/product_images/j/684/raptors-airsoft-rtq-11.1v-1300-mah-20c-lipo-battery-for-peqan-15-box__78345.jpg,6.87E+11
TMB-RTQ-1450-11V-30C-N,Raptors Airsoft RTQ 11.1V 1450 mAh 30C Nunchuck LiPO Battery,Raptors Airsoft,29.7,,0.5,54,Product Image URL: http://www.airsoftstation.com/product_images/r/944/raptors-airsoft-rtq-11.1v-1450-mah-30c-nunchuck-lipo-battery__90407.jpg,6.87E+11
TMB-RTQ-1450-11V-30C-S,Raptors Airsoft RTQ 11.1V 1450 mAh 30C Stick LiPO Battery,Raptors Airsoft,29.7,,0.5,111,Product Image URL: http://www.airsoftstation.com/product_images/z/994/raptors-airsoft-rtq-11.1v-1450-mah-30c-stick-lipo-battery__46124.jpg,6.87E+11
TMB-RTQ-1450-74V-30C-N,Raptors Airsoft RTQ 7.4v 1450 mAh 30C Nunchuck LiPO Battery,Raptors Airsoft,20.7,,0.5,133,Product Image URL: http://www.airsoftstation.com/product_images/w/815/raptors-airsoft-rtq-7.4v-1450-mah-30c-nunchuck-lipo-battery__92503.jpg,6.87E+11
TMB-RTQ-1450-74V-30C-S,Raptors Airsoft RTQ 7.4v 1450 mAh 30C Stick LiPO Battery,Raptors Airsoft,23,,0.5,40,Product Image URL: http://www.airsoftstation.com/product_images/r/306/raptors-airsoft-rtq-7.4v-1450-mah-30c-stick-lipo-battery__84165.jpg,6.87E+11
TMB-RTQ-1500-74V-20C-P,Raptors Airsoft RTQ 7.4V 1500 mAh 20C LiPO Battery for PEQ/AN-15 Box,Raptors Airsoft,23,,0.5,53,Product Image URL: http://www.airsoftstation.com/product_images/c/001/raptors-airsoft-rtq-7.4v-1500-mah-20c-lipo-battery-for-peqan-15-box__73719.jpg,6.87E+11
KWA-199-3001-0024S,KWA LM4 One Piece Aluminum Upper Receiver w/ Flat Top Rail,KWA,92.95,Parts Warranty,0.3,2,Product Image URL: http://www.airsoftstation.com/product_images/l/654/kwa-lm4-one-piece-aluminum-upper-receiver-w-flat-top-rail__23800.jpg,
UK-MS-137,ICS XL-Sized Velcro Vest Patch,ICS Airsoft,6.9,,0.05,0,Product Image URL: http://www.airsoftstation.com/product_images/m/804/ics-xl-sized-velcro-vest-patch__23818.jpg,
JP-MB-OTB-EXT-1,"Madbull Airsoft 1"" CCW Threaded Outer Barrel Extension",Madbull,17.3,Parts Warranty,0.03,0,Product Image URL: http://www.airsoftstation.com/product_images/w/999/madbull-airsoft-1-ccw-threaded-outer-barrel-extension__73262.jpg,
JP-MB-OTB-EXT-2,"Madbull Airsoft 2"" CCW Threaded Outer Barrel Extension",Madbull,17.3,Parts Warranty,0.03,0,Product Image URL: http://www.airsoftstation.com/product_images/f/794/madbull-airsoft-2-ccw-threaded-outer-barrel-extension__28960.jpg,
JP-MB-FH-DNTC-1,Madbull Airsoft Licensed PWS FCS 556 14mm CCW Compensator,Madbull,30.8,Parts Warranty,0.02,2,Product Image URL: http://www.airsoftstation.com/product_images/j/993/madbull-airsoft-licensed-pws-fcs-556-14mm-ccw-compensator__02141.jpg,
KWA-104-01010,KWA KM4 A1 Full Metal AEG Airsoft Rifle,KWA,199.95,"30 Day Return, 45 Day Warranty",11,0,Product Image URL: http://www.airsoftstation.com/product_images/e/411/kwa-km4-a1-full-metal-aeg-airsoft-rifle__74350.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/374/kwa-km4-a1-full-metal-aeg-airsoft-rifle__86109.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/989/kwa-km4-a1-full-metal-aeg-airsoft-rifle__75857.jpg|Product Image URL: http://www.airsoftstation.com/product_images/x/282/kwa-km4-a1-full-metal-aeg-airsoft-rifle__17457.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/789/kwa-km4-a1-full-metal-aeg-airsoft-rifle__74654.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/447/kwa-km4-a1-full-metal-aeg-airsoft-rifle__77847.jpg|Product Image URL: http://www.airsoftstation.com/product_images/x/687/kwa-km4-a1-full-metal-aeg-airsoft-rifle__28216.jpg,8.48E+11
KWA-104-01015,KWA KM4 CQB Full Metal AEG Airsoft Rifle,KWA,199.95,"30 Day Return, 45 Day Warranty",12,0,Product Image URL: http://www.airsoftstation.com/product_images/n/822/kwa-km4-cqb-full-metal-aeg-airsoft-rifle__46367.jpg|Product Image URL: http://www.airsoftstation.com/product_images/j/675/kwa-km4-cqb-full-metal-aeg-airsoft-rifle__84264.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/602/kwa-km4-cqb-full-metal-aeg-airsoft-rifle__03010.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/874/kwa-km4-cqb-full-metal-aeg-airsoft-rifle__84389.jpg|Product Image URL: http://www.airsoftstation.com/product_images/b/895/kwa-km4-cqb-full-metal-aeg-airsoft-rifle__76541.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/582/kwa-km4-cqb-full-metal-aeg-airsoft-rifle__81404.jpg,8.48E+11
SHS-CL14015,SHS 100:300 Helical AEG Torque Gear Set,SHS,29.7,Parts Warranty,0.1,27,Product Image URL: http://www.airsoftstation.com/product_images/g/295/shs-100300-helical-aeg-torque-gear-set__07953.jpg,CL14015
PS-200508-MAG-COMBO,"FN Herstal FNX-45 Tactical Metal Gas Blowback Airsoft Pistol, Black - Combo Package",FN Herstal,184.95,"30 Day Return, 60 Day Warranty",4.5,0,Product Image URL: http://www.airsoftstation.com/product_images/s/831/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black-combo-package__60968.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/890/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black-combo-package__41896.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/314/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black-combo-package__56776.jpg|Product Image URL: http://www.airsoftstation.com/product_images/e/127/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black-combo-package__10273.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/514/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black-combo-package__48410.jpg|Product Image URL: http://www.airsoftstation.com/product_images/e/293/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black-combo-package__53957.jpg|Product Image URL: http://www.airsoftstation.com/product_images/s/881/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-black-combo-package__57789.jpg,8.06E+11
PS-200503-MAG-COMBO,"FN Herstal FNX-45 Tactical Metal Gas Blowback Airsoft Pistol, Tan - Combo Package",FN Herstal,184.95,"30 Day Return, 60 Day Warranty",4.5,0,Product Image URL: http://www.airsoftstation.com/product_images/g/031/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__17030.jpg|Product Image URL: http://www.airsoftstation.com/product_images/m/377/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__20084.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/842/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__46053.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/130/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__91503.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/258/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__50566.jpg|Product Image URL: http://www.airsoftstation.com/product_images/v/513/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__60521.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/529/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__20265.jpg|Product Image URL: http://www.airsoftstation.com/product_images/h/439/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__15788.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/883/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__93473.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/836/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__13489.jpg|Product Image URL: http://www.airsoftstation.com/product_images/w/946/fn-herstal-fnx-45-tactical-metal-gas-blowback-airsoft-pistol-tan-combo-package__89794.jpg,8.06E+11
ASG-17994,ASG M40A3 Sniper Rifle 20 BB Drop-Free Magazine,ASG,19.5,,0.1,0,Product Image URL: http://www.airsoftstation.com/product_images/v/794/asg-m40a3-sniper-rifle-20-bb-drop-free-magazine__77114.jpg,5.71E+12
